Customer_ID,Gender,Age,Marital_status,Children,Tenure_months,Monthly_charges,Total_charges,Phone,Internet,Contract,Paperless_billing,Payment_method,Churn
2167,Female,78,1,1,2,90.4,168.2,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2168,Female,63,1,NULL,61,103.95,6423,Yes,Fiber,Yearly,Yes,Electronic check,No
2169,Male,74,NULL,NULL,66,103.15,7031.3,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
2170,Female,41,0,1,34,64.2,2106.3,Yes,DSL,Yearly,No,Bank transfer (automatic),No
2171,Female,65,0,NULL,55,88.8,4805.3,Yes,Fiber,Biyearly,No,Credit card (automatic),No
2172,Female,34,NULL,1,23,90.15,2044.95,Yes,Fiber,Monthly,No,Mailed check,No
2173,Male,48,1,0,35,91.5,3236.35,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2174,Male,43,NULL,NULL,72,112.25,8041.65,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2175,Male,73,0,0,45,53.3,2296.25,Yes,DSL,Biyearly,No,Credit card (automatic),No
2176,Male,54,NULL,1,67,50.55,3260.1,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2177,Male,43,NULL,1,69,86.9,6194.1,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2178,Male,50,0,1,71,104.65,7288.4,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
2179,Female,74,NULL,1,30,19.55,608.5,Yes,No,Yearly,No,Bank transfer (automatic),No
2180,Male,43,0,NULL,72,64.8,4719.75,No,DSL,Biyearly,Yes,Credit card (automatic),No
2181,Male,55,NULL,1,40,60.3,2448.5,No,DSL,Yearly,No,Mailed check,No
2182,Female,22,0,1,20,90.8,1951,Yes,Fiber,Monthly,No,Electronic check,Yes
2183,Male,48,NULL,1,7,51,354.05,Yes,DSL,Monthly,Yes,Mailed check,Yes
2184,Female,46,0,NULL,54,101.5,5373.1,Yes,Fiber,Yearly,Yes,Credit card (automatic),Yes
2185,Male,53,0,0,70,80.15,5600.15,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
2186,Female,43,NULL,1,28,19.9,543,Yes,No,Yearly,No,Mailed check,No
2187,Male,79,NULL,NULL,1,75.9,75.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2188,Female,55,NULL,1,28,35.75,961.4,No,DSL,Monthly,Yes,Mailed check,No
2189,Male,25,NULL,NULL,14,92.9,1337.45,Yes,Fiber,Monthly,Yes,Electronic check,No
2190,Female,70,1,1,12,84.5,916.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2191,Female,43,NULL,1,4,93.5,362.2,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2192,Male,60,1,1,35,83.15,2848.45,Yes,Fiber,Monthly,No,Electronic check,No
2193,Female,64,NULL,NULL,72,114.9,8496.7,Yes,Fiber,Biyearly,Yes,Electronic check,No
2194,Male,76,1,0,72,88.6,6201.95,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
2195,Male,51,0,NULL,25,54.3,1296.8,Yes,DSL,Monthly,No,Electronic check,No
2196,Male,64,NULL,0,13,102.25,1359,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
2197,Male,68,0,0,25,85.9,2199.05,Yes,Fiber,Monthly,No,Electronic check,No
2198,Male,69,0,NULL,16,20.5,290.55,Yes,No,Biyearly,No,Mailed check,No
2199,Female,22,NULL,0,41,70.25,2868.05,Yes,Fiber,Monthly,No,Bank transfer (automatic),Yes
2200,Male,31,1,1,64,104.4,6692.65,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2201,Female,36,1,1,57,74.6,4368.95,Yes,DSL,Yearly,No,Bank transfer (automatic),No
2202,Female,61,1,NULL,36,76.35,2606.35,Yes,DSL,Yearly,Yes,Mailed check,No
2203,Male,25,0,NULL,1,69.75,69.75,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2204,Female,68,0,NULL,71,47.6,3377.8,No,DSL,Biyearly,Yes,Bank transfer (automatic),No
2205,Female,23,NULL,1,4,70.4,281,Yes,Fiber,Monthly,No,Electronic check,Yes
2206,Female,42,NULL,NULL,12,54.2,690.5,Yes,DSL,Monthly,No,Bank transfer (automatic),No
2207,Female,38,1,1,48,34.7,1604.5,No,DSL,Yearly,No,Mailed check,Yes
2208,Male,37,1,NULL,12,26.4,314.95,Yes,No,Yearly,No,Mailed check,No
2209,Male,63,NULL,NULL,26,83.95,2254.2,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2210,Male,62,NULL,NULL,5,69.7,316.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2211,Female,24,NULL,NULL,70,26,2006.95,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
2212,Male,45,NULL,0,52,110.75,5832,Yes,Fiber,Monthly,Yes,Electronic check,No
2213,Female,22,0,1,5,80,412.5,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2214,Female,27,NULL,NULL,2,19.5,31.55,Yes,No,Monthly,No,Mailed check,Yes
2215,Male,42,NULL,NULL,33,72.75,2447.45,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
2216,Female,45,NULL,0,11,54.6,617.85,Yes,DSL,Yearly,Yes,Mailed check,No
2217,Male,61,1,0,13,95.25,1233.65,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2218,Male,45,NULL,NULL,26,19.15,515.75,Yes,No,Biyearly,Yes,Credit card (automatic),No
2219,Male,43,1,NULL,40,40.25,1564.05,No,DSL,Yearly,No,Mailed check,No
2220,Male,36,1,NULL,70,44.05,3011.65,No,DSL,Yearly,Yes,Credit card (automatic),No
2221,Female,23,NULL,1,14,55.7,795.15,Yes,DSL,Yearly,No,Mailed check,No
2222,Female,61,NULL,NULL,4,50.85,239.55,Yes,DSL,Monthly,No,Mailed check,Yes
2223,Male,72,NULL,NULL,23,20.9,454,Yes,No,Biyearly,No,Mailed check,No
2224,Female,55,1,0,10,51.2,498.25,Yes,DSL,Monthly,No,Electronic check,No
2225,Male,76,NULL,NULL,12,74.15,741.4,Yes,DSL,Monthly,Yes,Electronic check,No
2226,Male,77,0,1,3,19.45,69.25,Yes,No,Yearly,Yes,Mailed check,No
2227,Female,58,1,0,48,107.4,5121.3,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
2228,Male,50,1,1,8,19.6,125,Yes,No,Biyearly,No,Credit card (automatic),No
2229,Female,65,1,0,70,26.05,1856.4,Yes,No,Yearly,No,Credit card (automatic),No
2230,Female,49,0,1,53,73.8,4003.85,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2231,Male,42,1,1,63,67.25,4234.15,Yes,DSL,Biyearly,No,Mailed check,No
2232,Male,31,1,0,63,103.4,6603,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2233,Female,44,1,0,2,69,147.8,Yes,DSL,Monthly,No,Credit card (automatic),No
2234,Female,28,1,1,17,83.55,1329.15,Yes,Fiber,Monthly,Yes,Electronic check,No
2235,Male,59,0,1,59,20.2,1192.3,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
2236,Male,70,0,NULL,7,95.6,644.35,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
2237,Female,27,1,0,53,111.8,5809.75,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
2238,Male,41,NULL,1,19,103.3,2012.7,Yes,Fiber,Monthly,No,Electronic check,Yes
2239,Male,50,1,1,30,89.9,2723.15,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2240,Male,40,0,0,54,70.7,3770,Yes,DSL,Yearly,Yes,Electronic check,No
2241,Female,48,NULL,1,47,19.3,890.5,Yes,No,Biyearly,No,Bank transfer (automatic),No
2242,Male,62,1,1,34,44.85,1442.6,No,DSL,Monthly,Yes,Electronic check,No
2243,Female,53,1,0,58,109.1,6393.65,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2244,Male,71,1,1,22,95.9,2234.95,Yes,Fiber,Monthly,No,Credit card (automatic),No
2245,Female,24,NULL,NULL,68,114.9,7843.55,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
2246,Female,47,NULL,NULL,72,108.65,7726.35,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2247,Female,51,NULL,NULL,34,64.35,2053.05,Yes,DSL,Yearly,No,Electronic check,No
2248,Male,38,1,NULL,72,85.95,6151.9,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2249,Female,65,0,NULL,43,99.3,4209.95,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2250,Female,57,0,0,37,40.2,1478.85,No,DSL,Monthly,Yes,Credit card (automatic),No
2251,Male,34,0,1,71,106.7,7382.25,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
2252,Female,29,NULL,NULL,13,70.15,916.75,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2253,Male,69,NULL,0,31,101.4,3143.65,Yes,Fiber,Monthly,Yes,Electronic check,No
2254,Female,42,0,NULL,42,20,833.55,Yes,No,Biyearly,No,Mailed check,No
2255,Male,71,0,0,4,20.7,73.05,Yes,No,Monthly,No,Mailed check,No
2256,Female,73,NULL,1,33,25.7,826.1,Yes,No,Biyearly,No,Credit card (automatic),No
2257,Female,47,NULL,1,1,50.55,50.55,Yes,DSL,Monthly,No,Mailed check,Yes
2258,Male,24,0,1,7,45.75,344.2,Yes,DSL,Monthly,Yes,Mailed check,No
2259,Male,26,0,NULL,72,111.65,8022.85,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2260,Male,44,1,NULL,5,70.25,331.9,Yes,Fiber,Monthly,Yes,Mailed check,Yes
2261,Female,77,1,0,69,85.4,5869.4,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2262,Male,27,NULL,0,24,49.55,1210.4,Yes,DSL,Monthly,Yes,Bank transfer (automatic),Yes
2263,Female,60,1,NULL,1,24.8,24.8,No,DSL,Monthly,Yes,Electronic check,Yes
2264,Female,61,1,NULL,46,105.2,4822.85,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),Yes
2265,Male,66,1,NULL,1,19.55,19.55,Yes,No,Monthly,No,Mailed check,Yes
2266,Male,69,NULL,NULL,59,113.75,6561.25,Yes,Fiber,Biyearly,No,Electronic check,No
2267,Female,49,NULL,NULL,6,19.7,113.5,Yes,No,Monthly,No,Mailed check,No
2268,Female,65,1,NULL,21,60.25,1258.35,Yes,DSL,Yearly,Yes,Electronic check,No
2269,Female,33,NULL,1,50,82.5,4179.1,Yes,DSL,Yearly,Yes,Credit card (automatic),No
2270,Male,34,0,0,12,56.3,628.65,Yes,DSL,Monthly,Yes,Mailed check,No
2271,Female,31,1,1,72,109.55,7887.25,Yes,Fiber,Biyearly,No,Credit card (automatic),No
2272,Male,52,0,NULL,70,72.95,5265.55,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2273,Female,27,1,NULL,46,96.05,4399.5,Yes,Fiber,Monthly,No,Bank transfer (automatic),Yes
2274,Female,76,1,NULL,51,20.65,1020.75,Yes,No,Biyearly,No,Bank transfer (automatic),No
2275,Female,39,NULL,NULL,14,80.35,1058.1,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2276,Male,24,1,NULL,47,40.3,1794.8,No,DSL,Yearly,No,Electronic check,No
2277,Female,65,0,0,1,69.6,69.6,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2278,Male,40,NULL,0,15,95.7,1451.1,Yes,Fiber,Monthly,No,Electronic check,No
2279,Female,42,NULL,1,8,60,487.75,Yes,DSL,Monthly,Yes,Electronic check,No
2280,Female,34,0,0,72,108.1,7774.05,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2281,Female,57,1,1,24,56.35,1381.2,Yes,DSL,Monthly,No,Credit card (automatic),No
2282,Male,31,NULL,1,69,60.05,4176.7,No,DSL,Biyearly,Yes,Bank transfer (automatic),No
2283,Female,48,0,0,12,49.4,611.65,Yes,DSL,Monthly,Yes,Electronic check,No
2284,Female,74,NULL,NULL,62,100.15,6283.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2285,Male,29,1,NULL,72,63.7,4464.8,No,DSL,Biyearly,Yes,Bank transfer (automatic),No
2286,Male,29,0,1,62,23.4,1429.65,Yes,No,Biyearly,No,Bank transfer (automatic),No
2287,Female,58,1,0,50,84.15,4164.4,Yes,DSL,Yearly,Yes,Credit card (automatic),No
2288,Female,29,NULL,NULL,6,90.1,521.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2289,Male,28,NULL,0,29,89.2,2698.35,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2290,Female,59,NULL,0,32,104.05,3416.85,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
2291,Female,60,NULL,0,56,68.75,3815.4,Yes,DSL,Yearly,No,Bank transfer (automatic),No
2292,Male,74,NULL,0,14,19.75,309.35,Yes,No,Yearly,No,Mailed check,No
2293,Female,35,0,NULL,63,58.55,3503.5,Yes,DSL,Yearly,No,Credit card (automatic),No
2294,Female,22,1,NULL,46,101.1,4674.4,Yes,Fiber,Yearly,Yes,Electronic check,No
2295,Male,41,NULL,0,52,79.2,4016.3,Yes,DSL,Biyearly,No,Electronic check,No
2296,Male,37,1,NULL,10,20.45,242.4,Yes,No,Yearly,No,Mailed check,No
2297,Female,47,NULL,1,46,108.9,4854.3,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2298,Female,25,NULL,0,17,89.15,1496.9,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2299,Male,70,NULL,NULL,69,78.6,5356.45,Yes,DSL,Yearly,Yes,Credit card (automatic),Yes
2300,Female,52,1,1,13,95.05,1290,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2301,Male,34,NULL,NULL,32,78.9,2447.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2302,Female,75,NULL,1,31,104.35,3205.6,Yes,Fiber,Monthly,No,Electronic check,No
2303,Female,57,NULL,NULL,5,20.15,117.95,Yes,No,Monthly,No,Mailed check,No
2304,Female,49,NULL,NULL,10,73.55,693.3,Yes,DSL,Yearly,No,Credit card (automatic),No
2305,Female,30,0,NULL,3,69.95,220.45,Yes,DSL,Yearly,Yes,Electronic check,No
2306,Female,79,0,NULL,10,20.15,220.8,Yes,No,Biyearly,No,Mailed check,No
2307,Male,45,NULL,0,12,84.45,1059.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2308,Female,61,1,1,1,50.45,50.45,Yes,DSL,Monthly,Yes,Mailed check,Yes
2309,Female,68,NULL,1,7,20.05,164.85,Yes,No,Monthly,No,Mailed check,Yes
2310,Male,54,NULL,0,1,49.75,49.75,Yes,DSL,Monthly,No,Electronic check,No
2311,Female,44,NULL,NULL,63,83,5243.05,Yes,DSL,Yearly,No,Bank transfer (automatic),No
2312,Female,77,1,0,7,75.35,564.65,Yes,Fiber,Monthly,Yes,Electronic check,No
2313,Female,24,1,0,5,51,286.8,Yes,DSL,Monthly,Yes,Mailed check,No
2314,Female,53,1,0,23,90.05,2169.8,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
2315,Female,48,NULL,NULL,72,90.95,6652.45,Yes,DSL,Biyearly,No,Credit card (automatic),No
2316,Female,28,NULL,NULL,64,70.2,4481,Yes,DSL,Biyearly,Yes,Credit card (automatic),Yes
2317,Female,23,NULL,NULL,18,88.35,1639.3,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2318,Male,47,NULL,1,50,20.15,989.05,Yes,No,Yearly,No,Credit card (automatic),No
2319,Female,79,NULL,0,72,104.15,7303.05,Yes,Fiber,Yearly,Yes,Electronic check,No
2320,Male,63,NULL,NULL,50,114.35,5791.1,Yes,Fiber,Yearly,No,Credit card (automatic),No
2321,Female,56,NULL,NULL,25,84.6,2088.05,Yes,Fiber,Monthly,Yes,Mailed check,No
2322,Male,50,NULL,0,11,19.5,226.8,Yes,No,Yearly,No,Mailed check,No
2323,Male,65,NULL,1,72,90.8,6511.8,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2324,Female,41,NULL,NULL,14,80.05,1112.3,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2325,Female,51,1,0,3,88.3,273.75,Yes,Fiber,Monthly,Yes,Mailed check,Yes
2326,Female,53,NULL,1,45,81.65,3618.7,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2327,Male,78,0,1,1,20.45,20.45,Yes,No,Monthly,No,Mailed check,No
2328,Male,47,0,NULL,1,47.95,47.95,Yes,DSL,Monthly,No,Electronic check,No
2329,Female,21,0,NULL,71,89.45,6435.25,Yes,Fiber,Biyearly,No,Credit card (automatic),No
2330,Female,53,1,1,69,105.35,7240.65,Yes,Fiber,Biyearly,No,Bank transfer (automatic),No
2331,Male,79,0,NULL,17,55.5,934.15,Yes,DSL,Monthly,Yes,Credit card (automatic),No
2332,Female,61,NULL,0,69,105.1,7234.8,Yes,Fiber,Yearly,Yes,Credit card (automatic),No
2333,Female,65,0,NULL,47,20.25,873.4,Yes,No,Biyearly,No,Credit card (automatic),No
2334,Male,40,0,NULL,1,48.95,48.95,Yes,DSL,Monthly,No,Electronic check,Yes
2335,Female,67,0,NULL,38,95,3591.25,Yes,Fiber,Yearly,No,Credit card (automatic),No
2336,Female,30,NULL,0,11,55.6,580.8,Yes,DSL,Monthly,Yes,Electronic check,No
2337,Male,63,0,NULL,65,89.75,5769.6,Yes,Fiber,Yearly,No,Electronic check,Yes
2338,Male,32,NULL,0,28,91.25,2483.65,Yes,Fiber,Yearly,Yes,Bank transfer (automatic),No
2339,Male,58,1,0,72,112.6,8126.65,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2340,Male,69,NULL,0,1,20.65,20.65,Yes,No,Monthly,No,Electronic check,No
2341,Female,42,0,NULL,51,25.5,1281.25,Yes,No,Biyearly,No,Mailed check,No
2342,Male,28,NULL,1,34,84.05,2909.95,Yes,Fiber,Monthly,Yes,Mailed check,No
2343,Female,47,1,1,46,19.4,958.15,Yes,No,Biyearly,No,Credit card (automatic),No
2344,Male,30,NULL,0,35,20.6,754,Yes,No,Yearly,No,Bank transfer (automatic),No
2345,Female,61,1,NULL,1,70.6,70.6,Yes,Fiber,Monthly,Yes,Mailed check,No
2346,Male,64,1,1,52,83.8,4331.4,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2347,Female,40,NULL,1,2,44.3,89.3,Yes,DSL,Monthly,Yes,Electronic check,No
2348,Male,30,NULL,1,3,20.55,51.15,Yes,No,Monthly,Yes,Credit card (automatic),Yes
2349,Male,45,0,1,11,75.2,775.3,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2350,Female,26,1,NULL,22,50.6,1073.3,No,DSL,Monthly,Yes,Electronic check,No
2351,Female,33,0,1,56,19.55,1080.55,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
2352,Male,62,1,1,50,98.25,4858.7,Yes,Fiber,Yearly,Yes,Electronic check,No
2353,Male,77,0,1,4,25.25,101.9,Yes,No,Monthly,No,Mailed check,No
2354,Male,31,NULL,NULL,35,69.15,2490.15,Yes,DSL,Biyearly,Yes,Credit card (automatic),No
2355,Female,62,0,NULL,54,59.8,3246.45,Yes,DSL,Biyearly,Yes,Bank transfer (automatic),No
2356,Female,67,NULL,1,55,25.65,1388,Yes,No,Biyearly,Yes,Credit card (automatic),No
2357,Male,78,0,0,52,49.15,2550.9,No,DSL,Monthly,Yes,Electronic check,Yes
2358,Male,40,1,NULL,15,85.3,1219.85,Yes,Fiber,Monthly,No,Electronic check,No
2359,Male,42,0,1,71,92,6585.2,Yes,Fiber,Yearly,Yes,Electronic check,No
2360,Male,39,0,1,3,79.65,251.75,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
2361,Female,43,NULL,NULL,48,103.85,4946.05,Yes,Fiber,Monthly,Yes,Electronic check,No
2362,Male,52,NULL,1,72,84.3,5997.1,Yes,DSL,Biyearly,No,Credit card (automatic),No
2363,Male,74,1,NULL,59,69.1,4096.9,Yes,DSL,Yearly,Yes,Mailed check,No
2364,Male,58,0,0,70,64.95,4523.25,Yes,DSL,Biyearly,No,Credit card (automatic),No
2365,Male,79,0,1,34,99.85,3343.15,Yes,Fiber,Yearly,Yes,Electronic check,No
2366,Female,47,1,NULL,16,50.15,762.25,Yes,DSL,Monthly,Yes,Electronic check,Yes
2367,Female,54,NULL,1,48,19.95,936.7,Yes,No,Yearly,No,Mailed check,No
2368,Male,63,1,0,6,78.95,494.95,Yes,Fiber,Monthly,Yes,Electronic check,No
2369,Female,35,1,1,65,99.05,6416.7,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2370,Female,31,NULL,NULL,13,53.45,718.1,Yes,DSL,Monthly,No,Mailed check,No
2371,Male,76,0,NULL,38,99.25,3777.15,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),Yes
2372,Female,50,NULL,NULL,18,39.05,669.85,No,DSL,Monthly,Yes,Electronic check,Yes
2373,Female,77,1,NULL,68,118.6,7990.05,Yes,Fiber,Biyearly,No,Mailed check,No
2374,Female,35,NULL,NULL,66,105.95,6975.25,Yes,Fiber,Yearly,Yes,Credit card (automatic),Yes
2375,Male,69,0,0,13,25.15,331.85,No,DSL,Monthly,Yes,Bank transfer (automatic),No
2376,Male,74,0,1,28,60.9,1785.65,Yes,DSL,Monthly,No,Mailed check,No
2377,Female,56,1,1,5,25.45,134.75,Yes,No,Monthly,No,Mailed check,No
2378,Male,23,NULL,1,7,19.95,147.5,Yes,No,Monthly,Yes,Mailed check,No
2379,Female,64,0,NULL,3,74.6,239.05,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2380,Male,62,1,NULL,30,94.4,2838.7,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2381,Male,33,1,NULL,25,95.7,2338.35,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2382,Female,70,NULL,0,38,103.65,3988.5,Yes,Fiber,Monthly,Yes,Electronic check,No
2383,Female,35,0,NULL,71,109.25,7707.7,Yes,Fiber,Biyearly,No,Electronic check,No
2384,Male,70,1,1,2,60.95,134.6,Yes,DSL,Monthly,No,Bank transfer (automatic),No
2385,Female,39,1,NULL,46,43.95,2007.85,No,DSL,Monthly,Yes,Electronic check,No
2386,Female,69,1,NULL,72,107.4,7748.75,Yes,Fiber,Biyearly,Yes,Bank transfer (automatic),No
2387,Male,23,1,0,51,24.75,1234.6,Yes,No,Biyearly,No,Mailed check,No
2388,Female,25,NULL,NULL,3,20.4,63.15,Yes,No,Monthly,No,Mailed check,No
2389,Female,79,1,NULL,48,70.65,3545.05,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2390,Female,42,1,NULL,21,20.75,452.2,Yes,No,Monthly,No,Mailed check,No
2391,Female,58,0,NULL,16,79.95,1267.95,Yes,Fiber,Monthly,Yes,Credit card (automatic),No
2392,Male,24,0,0,26,82,2083.1,Yes,DSL,Yearly,Yes,Credit card (automatic),No
2393,Female,77,0,0,68,53,3656.25,No,DSL,Biyearly,Yes,Electronic check,No
2394,Male,46,NULL,1,44,90.4,4063,Yes,Fiber,Monthly,Yes,Mailed check,No
2395,Male,49,NULL,NULL,29,101.45,2948.6,Yes,Fiber,Monthly,Yes,Bank transfer (automatic),No
2396,Male,62,1,NULL,33,44.55,1462.6,Yes,DSL,Monthly,Yes,Credit card (automatic),No
2397,Female,74,NULL,1,2,45.55,84.4,Yes,DSL,Monthly,No,Electronic check,No
2398,Female,62,NULL,1,22,79.2,1742.75,Yes,DSL,Monthly,Yes,Electronic check,Yes
2399,Female,45,NULL,NULL,59,79.2,4590.35,Yes,Fiber,Biyearly,Yes,Credit card (automatic),No
2400,Male,79,NULL,0,52,103.05,5364.8,Yes,Fiber,Monthly,Yes,Electronic check,No
2401,Male,31,NULL,0,32,85,2642.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2402,Female,80,0,NULL,66,61.35,4193.4,No,DSL,Biyearly,Yes,Bank transfer (automatic),No
2403,Female,31,0,NULL,33,24.5,740.3,Yes,No,Biyearly,Yes,Mailed check,Yes
2404,Female,53,0,0,72,79.2,5401.9,Yes,DSL,Biyearly,No,Credit card (automatic),No
2405,Male,74,NULL,NULL,29,94.2,2607.6,Yes,Fiber,Monthly,Yes,Electronic check,No
2406,Female,64,NULL,NULL,15,84.45,1287.85,Yes,DSL,Monthly,No,Mailed check,No
2407,Female,27,1,1,27,78.2,2078.95,Yes,DSL,Yearly,No,Mailed check,No
2408,Male,78,0,1,37,20.15,785.75,Yes,No,Yearly,No,Credit card (automatic),No
2409,Female,24,1,NULL,45,54.15,2319.8,Yes,DSL,Yearly,Yes,Credit card (automatic),Yes
2410,Male,74,1,0,1,19.45,19.45,Yes,No,Monthly,No,Mailed check,No
2411,Male,39,NULL,0,2,49.25,91.1,Yes,DSL,Monthly,Yes,Electronic check,Yes
2412,Male,67,NULL,1,50,20.35,938.95,Yes,No,Yearly,Yes,Mailed check,No
2413,Female,60,NULL,NULL,3,99,287.4,Yes,Fiber,Monthly,Yes,Credit card (automatic),Yes
2414,Male,54,0,NULL,1,44.75,44.75,Yes,DSL,Monthly,Yes,Electronic check,No
2415,Female,70,1,NULL,23,20.4,478.75,Yes,No,Biyearly,No,Bank transfer (automatic),No
2416,Male,51,NULL,1,50,24.9,1195.25,Yes,No,Biyearly,No,Bank transfer (automatic),No
2417,Female,76,0,1,3,80.7,239.45,Yes,Fiber,Monthly,Yes,Electronic check,No
2418,Female,28,1,0,71,19.85,1326.35,Yes,No,Biyearly,No,Bank transfer (automatic),No
2419,Female,37,0,NULL,68,44.95,3085.35,No,DSL,Monthly,No,Electronic check,No
2420,Female,64,NULL,NULL,26,49.5,1265.65,Yes,DSL,Monthly,Yes,Mailed check,No
2421,Female,39,NULL,0,55,20,1087.25,Yes,No,Monthly,No,Credit card (automatic),No
2422,Male,33,1,1,17,94.8,1563.9,Yes,Fiber,Monthly,Yes,Electronic check,No
2423,Female,46,NULL,NULL,33,110.45,3655.45,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2424,Male,56,NULL,0,51,94.65,4812.75,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2425,Male,48,1,1,72,25,1802.55,Yes,No,Biyearly,Yes,Bank transfer (automatic),No
2426,Male,49,1,0,23,95.3,2192.9,Yes,Fiber,Monthly,No,Mailed check,No
2427,Male,42,NULL,NULL,2,59.5,130.5,Yes,DSL,Biyearly,No,Mailed check,No
2428,Male,41,0,0,70,115.65,7968.85,Yes,Fiber,Yearly,No,Credit card (automatic),Yes
2429,Male,50,NULL,NULL,54,90.05,4931.8,Yes,Fiber,Monthly,Yes,Electronic check,No
2430,Female,45,0,1,21,35.1,770.4,No,DSL,Biyearly,No,Mailed check,No
2431,Female,52,0,NULL,49,67.4,3306.85,Yes,DSL,Biyearly,No,Bank transfer (automatic),No
2432,Female,73,0,1,41,74.65,3090.65,Yes,DSL,Monthly,Yes,Bank transfer (automatic),No
2433,Male,28,1,0,13,98.15,1230.25,Yes,Fiber,Monthly,No,Mailed check,Yes
2434,Female,76,0,0,61,89.2,5500.6,Yes,Fiber,Monthly,No,Mailed check,No
2435,Male,34,NULL,NULL,20,70.55,1493.55,Yes,Fiber,Monthly,No,Credit card (automatic),No
2436,Female,49,NULL,NULL,35,70.3,2416.55,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2437,Female,68,0,NULL,11,25,300.7,Yes,No,Biyearly,No,Mailed check,No
2438,Female,31,NULL,1,8,84.9,764.95,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2439,Male,33,0,NULL,51,84.2,4146.05,Yes,Fiber,Monthly,Yes,Electronic check,Yes
2440,Male,77,1,1,71,24.65,1766.75,Yes,No,Biyearly,Yes,Mailed check,No
